x;y;gid;Name;description;new
6.100901;51.0936805;647;Die Bücherei St. Nikolaus Rurkempen;Bücherei;Buchhandlung
6.1001328;51.122643;654;Der Gartenzwerg;Garten;Garten
6.1186287;51.0892971;660;Edeka Kahn;Einkauf;Supermarkt
6.146443;51.098714;672;HEM Tankstelle;Tankstelle;Kiosk
6.157136;51.091738;675;Lidl;Einkauf;Discounter
6.1594045;51.0923449;676;ALDI SÜD;Einkauf;Discounter
6.1586717;51.0911281;677;Rossmann Drogeriemarkt;Drogerie;Drogerie
6.1595065;51.0915264;679;Edeka Hensges;Einkauf;Supermarkt
6.1591101;51.0917358;681;Michael Bauer Blumenhandel;Floristik;Garten
6.1556152;51.0977847;685;Rauch Lounge;Tabak;Kiosk
6.1556003;51.0978364;686;DHL Poststation;Post;Post
6.155687;51.0979172;687;Deutsche Post Filiale;Post;Post
6.155575;51.098041;689;Park-Apotheke;Apotheke;Apotheke
6.1556006;51.099641;693;Ella Fashion & Trends;Mode;Mode
6.1551852;51.1014558;697;Blumen by Alice;Floristik;Garten
6.16443;51.09506;698;Willy Nolten;Inneneinrichtung;Möbel
6.1569763;51.0998703;699;Schnäppchenhaus;Non-Food-Handel;Haushaltswaren
6.15676;51.09972;700;Lidia Kartheuser-Fischer;Mode;Mode
6.156598;51.099204;701;Floristik und mehr;Floristik;Garten
6.1843266;51.1021086;720;Tchibo im Supermarkt;Non-Food-Handel;Haushaltswaren
6.1834066;51.1021475;721;dm-drogerie markt;Drogerie;Drogerie
6.1836979;51.102452;722;REWE;Einkauf;Supermarkt
6.1834583;51.1024438;723;KiK Textilien und Non-Food GmbH;Mode;Mode
6.1833695;51.1025293;724;TEDi GmbH & Co. KG;Non-Food-Handel;Haushaltswaren
6.1830477;51.1025006;725;Ernsting's family;Mode;Mode
6.1827915;51.102432;726;NORMA Filiale;Mode;Mode
6.194311;51.100658;729;Wassenberg Myhl;Mode;Mode
6.1757042;51.1042592;731;Bekleidungshaus Wilms-Dohmen e.K. Inh. Doris Dohmen;Mode;Mode
6.1715123;51.1035226;734;Penny Super Market;Einkauf;Discounter
6.1714491;51.1034371;735;PENNY;Einkauf;Discounter
6.1681584;51.1028575;738;Netto Filiale;Einkauf;Discounter
6.1754707;51.1051269;741;Jaegers & Klingenhäger GmbH Wassenberg;Optiker;Optiker
6.1759397;51.1054244;743;LINDA - Marien-Apotheke Michael Krug;Apotheke;Apotheke
6.1779383;51.1062855;744;Hermes PaketShop;Post;Post
